id,latitude,longitude,date_M_D_YYYY,date_M_D_YYYY_00_00_00,date_YYYY-MM-DD,date_YYYY-MM-DD_00_00_00,date_YYYY-MM-DDT00_00_00,date_YYYY-MM-DDT00_00_00Z,date_YYYY-MM-DDT00_00_00_America_LosAngeles,date_YYYY-MM-DDT00_00_00_America_NewYork,str_yyyy,str_yyyy-MM,str_yyyy-MM-dd,str1_yyyy-MM-dd_HH-mm-ss,int_yyyy,int_yyyyMM,int_yyyyMMdd,dbl1_yyyyMMddHHmmss,dbl2_yyyyMMddHHmmss,dbl_yyyyMMddHHmmssS,day,month,month_str_1,year,weekday,weekday_str,week_number,day365,isfeb29,DST,DST_switch,DST_adjust
1294,28.25,-31.625,7/17/2025,7/17/2025 00:00:00,2025-07-17,2025-07-17 00:00:00,2025-07-17T00:00:00,2025-07-17T00:00:00Z,2025-07-17T00:00:00-07:00,2025-07-17T00:00:00-04:00,2025,2025-07,2025-07-17,2025-07-17 00:00:00,2025,202507,20250717,20250717000000,20250717235959,20250717235959.5,17,7,Jul,2025,5,Thursday,29,198,0,1,0,0
1295,28.375,-31.75,7/18/2025,7/18/2025 00:00:00,2025-07-18,2025-07-18 00:00:00,2025-07-18T00:00:00,2025-07-18T00:00:00Z,2025-07-18T00:00:00-07:00,2025-07-18T00:00:00-04:00,2025,2025-07,2025-07-18,2025-07-18 00:00:00,2025,202507,20250718,20250718000000,20250718235959,20250718235959.5,18,7,Jul,2025,6,Friday,29,199,0,1,0,0
1296,28.5,-31.875,7/19/2025,7/19/2025 00:00:00,2025-07-19,2025-07-19 00:00:00,2025-07-19T00:00:00,2025-07-19T00:00:00Z,2025-07-19T00:00:00-07:00,2025-07-19T00:00:00-04:00,2025,2025-07,2025-07-19,2025-07-19 00:00:00,2025,202507,20250719,20250719000000,20250719235959,20250719235959.5,19,7,Jul,2025,7,Saturday,29,200,0,1,0,0
1297,28.75,-32,7/20/2025,7/20/2025 00:00:00,2025-07-20,2025-07-20 00:00:00,2025-07-20T00:00:00,2025-07-20T00:00:00Z,2025-07-20T00:00:00-07:00,2025-07-20T00:00:00-04:00,2025,2025-07,2025-07-20,2025-07-20 00:00:00,2025,202507,20250720,20250720000000,20250720235959,20250720235959.5,20,7,Jul,2025,1,Sunday,30,201,0,1,0,0
1298,28.875,-32.125,7/21/2025,7/21/2025 00:00:00,2025-07-21,2025-07-21 00:00:00,2025-07-21T00:00:00,2025-07-21T00:00:00Z,2025-07-21T00:00:00-07:00,2025-07-21T00:00:00-04:00,2025,2025-07,2025-07-21,2025-07-21 00:00:00,2025,202507,20250721,20250721000000,20250721235959,20250721235959.5,21,7,Jul,2025,2,Monday,30,202,0,1,0,0
1299,29,-32.25,7/22/2025,7/22/2025 00:00:00,2025-07-22,2025-07-22 00:00:00,2025-07-22T00:00:00,2025-07-22T00:00:00Z,2025-07-22T00:00:00-07:00,2025-07-22T00:00:00-04:00,2025,2025-07,2025-07-22,2025-07-22 00:00:00,2025,202507,20250722,20250722000000,20250722235959,20250722235959.5,22,7,Jul,2025,3,Tuesday,30,203,0,1,0,0
1300,29.125,-32.375,7/23/2025,7/23/2025 00:00:00,2025-07-23,2025-07-23 00:00:00,2025-07-23T00:00:00,2025-07-23T00:00:00Z,2025-07-23T00:00:00-07:00,2025-07-23T00:00:00-04:00,2025,2025-07,2025-07-23,2025-07-23 00:00:00,2025,202507,20250723,20250723000000,20250723235959,20250723235959.5,23,7,Jul,2025,4,Wednesday,30,204,0,1,0,0
1301,29.25,-32.5,7/24/2025,7/24/2025 00:00:00,2025-07-24,2025-07-24 00:00:00,2025-07-24T00:00:00,2025-07-24T00:00:00Z,2025-07-24T00:00:00-07:00,2025-07-24T00:00:00-04:00,2025,2025-07,2025-07-24,2025-07-24 00:00:00,2025,202507,20250724,20250724000000,20250724235959,20250724235959.5,24,7,Jul,2025,5,Thursday,30,205,0,1,0,0
1302,29.375,-32.625,7/25/2025,7/25/2025 00:00:00,2025-07-25,2025-07-25 00:00:00,2025-07-25T00:00:00,2025-07-25T00:00:00Z,2025-07-25T00:00:00-07:00,2025-07-25T00:00:00-04:00,2025,2025-07,2025-07-25,2025-07-25 00:00:00,2025,202507,20250725,20250725000000,20250725235959,20250725235959.5,25,7,Jul,2025,6,Friday,30,206,0,1,0,0
1303,29.5,-32.75,7/26/2025,7/26/2025 00:00:00,2025-07-26,2025-07-26 00:00:00,2025-07-26T00:00:00,2025-07-26T00:00:00Z,2025-07-26T00:00:00-07:00,2025-07-26T00:00:00-04:00,2025,2025-07,2025-07-26,2025-07-26 00:00:00,2025,202507,20250726,20250726000000,20250726235959,20250726235959.5,26,7,Jul,2025,7,Saturday,30,207,0,1,0,0
1304,29.75,-32.875,7/27/2025,7/27/2025 00:00:00,2025-07-27,2025-07-27 00:00:00,2025-07-27T00:00:00,2025-07-27T00:00:00Z,2025-07-27T00:00:00-07:00,2025-07-27T00:00:00-04:00,2025,2025-07,2025-07-27,2025-07-27 00:00:00,2025,202507,20250727,20250727000000,20250727235959,20250727235959.5,27,7,Jul,2025,1,Sunday,31,208,0,1,0,0
1305,29.875,-33,7/28/2025,7/28/2025 00:00:00,2025-07-28,2025-07-28 00:00:00,2025-07-28T00:00:00,2025-07-28T00:00:00Z,2025-07-28T00:00:00-07:00,2025-07-28T00:00:00-04:00,2025,2025-07,2025-07-28,2025-07-28 00:00:00,2025,202507,20250728,20250728000000,20250728235959,20250728235959.5,28,7,Jul,2025,2,Monday,31,209,0,1,0,0
1306,30,-33.125,7/29/2025,7/29/2025 00:00:00,2025-07-29,2025-07-29 00:00:00,2025-07-29T00:00:00,2025-07-29T00:00:00Z,2025-07-29T00:00:00-07:00,2025-07-29T00:00:00-04:00,2025,2025-07,2025-07-29,2025-07-29 00:00:00,2025,202507,20250729,20250729000000,20250729235959,20250729235959.5,29,7,Jul,2025,3,Tuesday,31,210,0,1,0,0
1307,30.125,-33.25,7/30/2025,7/30/2025 00:00:00,2025-07-30,2025-07-30 00:00:00,2025-07-30T00:00:00,2025-07-30T00:00:00Z,2025-07-30T00:00:00-07:00,2025-07-30T00:00:00-04:00,2025,2025-07,2025-07-30,2025-07-30 00:00:00,2025,202507,20250730,20250730000000,20250730235959,20250730235959.5,30,7,Jul,2025,4,Wednesday,31,211,0,1,0,0
1308,30.25,-33.375,7/31/2025,7/31/2025 00:00:00,2025-07-31,2025-07-31 00:00:00,2025-07-31T00:00:00,2025-07-31T00:00:00Z,2025-07-31T00:00:00-07:00,2025-07-31T00:00:00-04:00,2025,2025-07,2025-07-31,2025-07-31 00:00:00,2025,202507,20250731,20250731000000,20250731235959,20250731235959.5,31,7,Jul,2025,5,Thursday,31,212,0,1,0,0
1309,30.375,-34.5,8/1/2025,8/1/2025 00:00:00,2025-08-01,2025-08-01 00:00:00,2025-08-01T00:00:00,2025-08-01T00:00:00Z,2025-08-01T00:00:00-07:00,2025-08-01T00:00:00-04:00,2025,2025-08,2025-08-01,2025-08-01 00:00:00,2025,202508,20250801,20250801000000,20250801235959,20250801235959.5,1,8,Aug,2025,6,Friday,31,213,0,1,0,0
1310,30.5,-34.625,8/2/2025,8/2/2025 00:00:00,2025-08-02,2025-08-02 00:00:00,2025-08-02T00:00:00,2025-08-02T00:00:00Z,2025-08-02T00:00:00-07:00,2025-08-02T00:00:00-04:00,2025,2025-08,2025-08-02,2025-08-02 00:00:00,2025,202508,20250802,20250802000000,20250802235959,20250802235959.5,2,8,Aug,2025,7,Saturday,31,214,0,1,0,0
1311,30.75,-34.75,8/3/2025,8/3/2025 00:00:00,2025-08-03,2025-08-03 00:00:00,2025-08-03T00:00:00,2025-08-03T00:00:00Z,2025-08-03T00:00:00-07:00,2025-08-03T00:00:00-04:00,2025,2025-08,2025-08-03,2025-08-03 00:00:00,2025,202508,20250803,20250803000000,20250803235959,20250803235959.5,3,8,Aug,2025,1,Sunday,32,215,0,1,0,0
1312,30.875,-34.875,8/4/2025,8/4/2025 00:00:00,2025-08-04,2025-08-04 00:00:00,2025-08-04T00:00:00,2025-08-04T00:00:00Z,2025-08-04T00:00:00-07:00,2025-08-04T00:00:00-04:00,2025,2025-08,2025-08-04,2025-08-04 00:00:00,2025,202508,20250804,20250804000000,20250804235959,20250804235959.5,4,8,Aug,2025,2,Monday,32,216,0,1,0,0
1313,31,-35,8/5/2025,8/5/2025 00:00:00,2025-08-05,2025-08-05 00:00:00,2025-08-05T00:00:00,2025-08-05T00:00:00Z,2025-08-05T00:00:00-07:00,2025-08-05T00:00:00-04:00,2025,2025-08,2025-08-05,2025-08-05 00:00:00,2025,202508,20250805,20250805000000,20250805235959,20250805235959.5,5,8,Aug,2025,3,Tuesday,32,217,0,1,0,0
1314,31.125,-35.125,8/6/2025,8/6/2025 00:00:00,2025-08-06,2025-08-06 00:00:00,2025-08-06T00:00:00,2025-08-06T00:00:00Z,2025-08-06T00:00:00-07:00,2025-08-06T00:00:00-04:00,2025,2025-08,2025-08-06,2025-08-06 00:00:00,2025,202508,20250806,20250806000000,20250806235959,20250806235959.5,6,8,Aug,2025,4,Wednesday,32,218,0,1,0,0
1315,31.25,-35.25,8/7/2025,8/7/2025 00:00:00,2025-08-07,2025-08-07 00:00:00,2025-08-07T00:00:00,2025-08-07T00:00:00Z,2025-08-07T00:00:00-07:00,2025-08-07T00:00:00-04:00,2025,2025-08,2025-08-07,2025-08-07 00:00:00,2025,202508,20250807,20250807000000,20250807235959,20250807235959.5,7,8,Aug,2025,5,Thursday,32,219,0,1,0,0
1316,31.375,-35.375,8/8/2025,8/8/2025 00:00:00,2025-08-08,2025-08-08 00:00:00,2025-08-08T00:00:00,2025-08-08T00:00:00Z,2025-08-08T00:00:00-07:00,2025-08-08T00:00:00-04:00,2025,2025-08,2025-08-08,2025-08-08 00:00:00,2025,202508,20250808,20250808000000,20250808235959,20250808235959.5,8,8,Aug,2025,6,Friday,32,220,0,1,0,0
1317,31.5,-35.5,8/9/2025,8/9/2025 00:00:00,2025-08-09,2025-08-09 00:00:00,2025-08-09T00:00:00,2025-08-09T00:00:00Z,2025-08-09T00:00:00-07:00,2025-08-09T00:00:00-04:00,2025,2025-08,2025-08-09,2025-08-09 00:00:00,2025,202508,20250809,20250809000000,20250809235959,20250809235959.5,9,8,Aug,2025,7,Saturday,32,221,0,1,0,0
1318,31.75,-35.625,8/10/2025,8/10/2025 00:00:00,2025-08-10,2025-08-10 00:00:00,2025-08-10T00:00:00,2025-08-10T00:00:00Z,2025-08-10T00:00:00-07:00,2025-08-10T00:00:00-04:00,2025,2025-08,2025-08-10,2025-08-10 00:00:00,2025,202508,20250810,20250810000000,20250810235959,20250810235959.5,10,8,Aug,2025,1,Sunday,33,222,0,1,0,0
1319,31.875,-35.75,8/11/2025,8/11/2025 00:00:00,2025-08-11,2025-08-11 00:00:00,2025-08-11T00:00:00,2025-08-11T00:00:00Z,2025-08-11T00:00:00-07:00,2025-08-11T00:00:00-04:00,2025,2025-08,2025-08-11,2025-08-11 00:00:00,2025,202508,20250811,20250811000000,20250811235959,20250811235959.5,11,8,Aug,2025,2,Monday,33,223,0,1,0,0
1320,32,-35.875,8/12/2025,8/12/2025 00:00:00,2025-08-12,2025-08-12 00:00:00,2025-08-12T00:00:00,2025-08-12T00:00:00Z,2025-08-12T00:00:00-07:00,2025-08-12T00:00:00-04:00,2025,2025-08,2025-08-12,2025-08-12 00:00:00,2025,202508,20250812,20250812000000,20250812235959,20250812235959.5,12,8,Aug,2025,3,Tuesday,33,224,0,1,0,0
1321,32.125,-36,8/13/2025,8/13/2025 00:00:00,2025-08-13,2025-08-13 00:00:00,2025-08-13T00:00:00,2025-08-13T00:00:00Z,2025-08-13T00:00:00-07:00,2025-08-13T00:00:00-04:00,2025,2025-08,2025-08-13,2025-08-13 00:00:00,2025,202508,20250813,20250813000000,20250813235959,20250813235959.5,13,8,Aug,2025,4,Wednesday,33,225,0,1,0,0
1322,32.25,-36.125,8/14/2025,8/14/2025 00:00:00,2025-08-14,2025-08-14 00:00:00,2025-08-14T00:00:00,2025-08-14T00:00:00Z,2025-08-14T00:00:00-07:00,2025-08-14T00:00:00-04:00,2025,2025-08,2025-08-14,2025-08-14 00:00:00,2025,202508,20250814,20250814000000,20250814235959,20250814235959.5,14,8,Aug,2025,5,Thursday,33,226,0,1,0,0
1323,32.375,-36.25,8/15/2025,8/15/2025 00:00:00,2025-08-15,2025-08-15 00:00:00,2025-08-15T00:00:00,2025-08-15T00:00:00Z,2025-08-15T00:00:00-07:00,2025-08-15T00:00:00-04:00,2025,2025-08,2025-08-15,2025-08-15 00:00:00,2025,202508,20250815,20250815000000,20250815235959,20250815235959.5,15,8,Aug,2025,6,Friday,33,227,0,1,0,0
1324,32.5,-36.375,8/16/2025,8/16/2025 00:00:00,2025-08-16,2025-08-16 00:00:00,2025-08-16T00:00:00,2025-08-16T00:00:00Z,2025-08-16T00:00:00-07:00,2025-08-16T00:00:00-04:00,2025,2025-08,2025-08-16,2025-08-16 00:00:00,2025,202508,20250816,20250816000000,20250816235959,20250816235959.5,16,8,Aug,2025,7,Saturday,33,228,0,1,0,0
1325,32.75,-36.5,8/17/2025,8/17/2025 00:00:00,2025-08-17,2025-08-17 00:00:00,2025-08-17T00:00:00,2025-08-17T00:00:00Z,2025-08-17T00:00:00-07:00,2025-08-17T00:00:00-04:00,2025,2025-08,2025-08-17,2025-08-17 00:00:00,2025,202508,20250817,20250817000000,20250817235959,20250817235959.5,17,8,Aug,2025,1,Sunday,34,229,0,1,0,0
1326,32.875,-36.625,8/18/2025,8/18/2025 00:00:00,2025-08-18,2025-08-18 00:00:00,2025-08-18T00:00:00,2025-08-18T00:00:00Z,2025-08-18T00:00:00-07:00,2025-08-18T00:00:00-04:00,2025,2025-08,2025-08-18,2025-08-18 00:00:00,2025,202508,20250818,20250818000000,20250818235959,20250818235959.5,18,8,Aug,2025,2,Monday,34,230,0,1,0,0
1327,33,-36.75,8/19/2025,8/19/2025 00:00:00,2025-08-19,2025-08-19 00:00:00,2025-08-19T00:00:00,2025-08-19T00:00:00Z,2025-08-19T00:00:00-07:00,2025-08-19T00:00:00-04:00,2025,2025-08,2025-08-19,2025-08-19 00:00:00,2025,202508,20250819,20250819000000,20250819235959,20250819235959.5,19,8,Aug,2025,3,Tuesday,34,231,0,1,0,0
1328,33.125,-36.875,8/20/2025,8/20/2025 00:00:00,2025-08-20,2025-08-20 00:00:00,2025-08-20T00:00:00,2025-08-20T00:00:00Z,2025-08-20T00:00:00-07:00,2025-08-20T00:00:00-04:00,2025,2025-08,2025-08-20,2025-08-20 00:00:00,2025,202508,20250820,20250820000000,20250820235959,20250820235959.5,20,8,Aug,2025,4,Wednesday,34,232,0,1,0,0
1329,33.25,-37,8/21/2025,8/21/2025 00:00:00,2025-08-21,2025-08-21 00:00:00,2025-08-21T00:00:00,2025-08-21T00:00:00Z,2025-08-21T00:00:00-07:00,2025-08-21T00:00:00-04:00,2025,2025-08,2025-08-21,2025-08-21 00:00:00,2025,202508,20250821,20250821000000,20250821235959,20250821235959.5,21,8,Aug,2025,5,Thursday,34,233,0,1,0,0
1330,33.375,-37.125,8/22/2025,8/22/2025 00:00:00,2025-08-22,2025-08-22 00:00:00,2025-08-22T00:00:00,2025-08-22T00:00:00Z,2025-08-22T00:00:00-07:00,2025-08-22T00:00:00-04:00,2025,2025-08,2025-08-22,2025-08-22 00:00:00,2025,202508,20250822,20250822000000,20250822235959,20250822235959.5,22,8,Aug,2025,6,Friday,34,234,0,1,0,0
1331,33.5,-37.25,8/23/2025,8/23/2025 00:00:00,2025-08-23,2025-08-23 00:00:00,2025-08-23T00:00:00,2025-08-23T00:00:00Z,2025-08-23T00:00:00-07:00,2025-08-23T00:00:00-04:00,2025,2025-08,2025-08-23,2025-08-23 00:00:00,2025,202508,20250823,20250823000000,20250823235959,20250823235959.5,23,8,Aug,2025,7,Saturday,34,235,0,1,0,0
1332,33.75,-37.375,8/24/2025,8/24/2025 00:00:00,2025-08-24,2025-08-24 00:00:00,2025-08-24T00:00:00,2025-08-24T00:00:00Z,2025-08-24T00:00:00-07:00,2025-08-24T00:00:00-04:00,2025,2025-08,2025-08-24,2025-08-24 00:00:00,2025,202508,20250824,20250824000000,20250824235959,20250824235959.5,24,8,Aug,2025,1,Sunday,35,236,0,1,0,0
1333,33.875,-37.5,8/25/2025,8/25/2025 00:00:00,2025-08-25,2025-08-25 00:00:00,2025-08-25T00:00:00,2025-08-25T00:00:00Z,2025-08-25T00:00:00-07:00,2025-08-25T00:00:00-04:00,2025,2025-08,2025-08-25,2025-08-25 00:00:00,2025,202508,20250825,20250825000000,20250825235959,20250825235959.5,25,8,Aug,2025,2,Monday,35,237,0,1,0,0
1334,34,-37.625,8/26/2025,8/26/2025 00:00:00,2025-08-26,2025-08-26 00:00:00,2025-08-26T00:00:00,2025-08-26T00:00:00Z,2025-08-26T00:00:00-07:00,2025-08-26T00:00:00-04:00,2025,2025-08,2025-08-26,2025-08-26 00:00:00,2025,202508,20250826,20250826000000,20250826235959,20250826235959.5,26,8,Aug,2025,3,Tuesday,35,238,0,1,0,0
1335,34.125,-37.75,8/27/2025,8/27/2025 00:00:00,2025-08-27,2025-08-27 00:00:00,2025-08-27T00:00:00,2025-08-27T00:00:00Z,2025-08-27T00:00:00-07:00,2025-08-27T00:00:00-04:00,2025,2025-08,2025-08-27,2025-08-27 00:00:00,2025,202508,20250827,20250827000000,20250827235959,20250827235959.5,27,8,Aug,2025,4,Wednesday,35,239,0,1,0,0
1336,34.25,-37.875,8/28/2025,8/28/2025 00:00:00,2025-08-28,2025-08-28 00:00:00,2025-08-28T00:00:00,2025-08-28T00:00:00Z,2025-08-28T00:00:00-07:00,2025-08-28T00:00:00-04:00,2025,2025-08,2025-08-28,2025-08-28 00:00:00,2025,202508,20250828,20250828000000,20250828235959,20250828235959.5,28,8,Aug,2025,5,Thursday,35,240,0,1,0,0
1337,34.375,-38,8/29/2025,8/29/2025 00:00:00,2025-08-29,2025-08-29 00:00:00,2025-08-29T00:00:00,2025-08-29T00:00:00Z,2025-08-29T00:00:00-07:00,2025-08-29T00:00:00-04:00,2025,2025-08,2025-08-29,2025-08-29 00:00:00,2025,202508,20250829,20250829000000,20250829235959,20250829235959.5,29,8,Aug,2025,6,Friday,35,241,0,1,0,0
1338,34.5,-38.125,8/30/2025,8/30/2025 00:00:00,2025-08-30,2025-08-30 00:00:00,2025-08-30T00:00:00,2025-08-30T00:00:00Z,2025-08-30T00:00:00-07:00,2025-08-30T00:00:00-04:00,2025,2025-08,2025-08-30,2025-08-30 00:00:00,2025,202508,20250830,20250830000000,20250830235959,20250830235959.5,30,8,Aug,2025,7,Saturday,35,242,0,1,0,0
1339,34.75,-38.25,8/31/2025,8/31/2025 00:00:00,2025-08-31,2025-08-31 00:00:00,2025-08-31T00:00:00,2025-08-31T00:00:00Z,2025-08-31T00:00:00-07:00,2025-08-31T00:00:00-04:00,2025,2025-08,2025-08-31,2025-08-31 00:00:00,2025,202508,20250831,20250831000000,20250831235959,20250831235959.5,31,8,Aug,2025,1,Sunday,36,243,0,1,0,0
1340,34.875,-39.375,9/1/2025,9/1/2025 00:00:00,2025-09-01,2025-09-01 00:00:00,2025-09-01T00:00:00,2025-09-01T00:00:00Z,2025-09-01T00:00:00-07:00,2025-09-01T00:00:00-04:00,2025,2025-09,2025-09-01,2025-09-01 00:00:00,2025,202509,20250901,20250901000000,20250901235959,20250901235959.5,1,9,Sep,2025,2,Monday,36,244,0,1,0,0
1341,35,-39.5,9/2/2025,9/2/2025 00:00:00,2025-09-02,2025-09-02 00:00:00,2025-09-02T00:00:00,2025-09-02T00:00:00Z,2025-09-02T00:00:00-07:00,2025-09-02T00:00:00-04:00,2025,2025-09,2025-09-02,2025-09-02 00:00:00,2025,202509,20250902,20250902000000,20250902235959,20250902235959.5,2,9,Sep,2025,3,Tuesday,36,245,0,1,0,0
1342,35.125,-39.625,9/3/2025,9/3/2025 00:00:00,2025-09-03,2025-09-03 00:00:00,2025-09-03T00:00:00,2025-09-03T00:00:00Z,2025-09-03T00:00:00-07:00,2025-09-03T00:00:00-04:00,2025,2025-09,2025-09-03,2025-09-03 00:00:00,2025,202509,20250903,20250903000000,20250903235959,20250903235959.5,3,9,Sep,2025,4,Wednesday,36,246,0,1,0,0
1343,35.25,-39.75,9/4/2025,9/4/2025 00:00:00,2025-09-04,2025-09-04 00:00:00,2025-09-04T00:00:00,2025-09-04T00:00:00Z,2025-09-04T00:00:00-07:00,2025-09-04T00:00:00-04:00,2025,2025-09,2025-09-04,2025-09-04 00:00:00,2025,202509,20250904,20250904000000,20250904235959,20250904235959.5,4,9,Sep,2025,5,Thursday,36,247,0,1,0,0
1344,35.375,-39.875,9/5/2025,9/5/2025 00:00:00,2025-09-05,2025-09-05 00:00:00,2025-09-05T00:00:00,2025-09-05T00:00:00Z,2025-09-05T00:00:00-07:00,2025-09-05T00:00:00-04:00,2025,2025-09,2025-09-05,2025-09-05 00:00:00,2025,202509,20250905,20250905000000,20250905235959,20250905235959.5,5,9,Sep,2025,6,Friday,36,248,0,1,0,0
1345,35.5,-40,9/6/2025,9/6/2025 00:00:00,2025-09-06,2025-09-06 00:00:00,2025-09-06T00:00:00,2025-09-06T00:00:00Z,2025-09-06T00:00:00-07:00,2025-09-06T00:00:00-04:00,2025,2025-09,2025-09-06,2025-09-06 00:00:00,2025,202509,20250906,20250906000000,20250906235959,20250906235959.5,6,9,Sep,2025,7,Saturday,36,249,0,1,0,0
1346,35.75,-40.125,9/7/2025,9/7/2025 00:00:00,2025-09-07,2025-09-07 00:00:00,2025-09-07T00:00:00,2025-09-07T00:00:00Z,2025-09-07T00:00:00-07:00,2025-09-07T00:00:00-04:00,2025,2025-09,2025-09-07,2025-09-07 00:00:00,2025,202509,20250907,20250907000000,20250907235959,20250907235959.5,7,9,Sep,2025,1,Sunday,37,250,0,1,0,0
1347,35.875,-40.25,9/8/2025,9/8/2025 00:00:00,2025-09-08,2025-09-08 00:00:00,2025-09-08T00:00:00,2025-09-08T00:00:00Z,2025-09-08T00:00:00-07:00,2025-09-08T00:00:00-04:00,2025,2025-09,2025-09-08,2025-09-08 00:00:00,2025,202509,20250908,20250908000000,20250908235959,20250908235959.5,8,9,Sep,2025,2,Monday,37,251,0,1,0,0
1348,36,-40.375,9/9/2025,9/9/2025 00:00:00,2025-09-09,2025-09-09 00:00:00,2025-09-09T00:00:00,2025-09-09T00:00:00Z,2025-09-09T00:00:00-07:00,2025-09-09T00:00:00-04:00,2025,2025-09,2025-09-09,2025-09-09 00:00:00,2025,202509,20250909,20250909000000,20250909235959,20250909235959.5,9,9,Sep,2025,3,Tuesday,37,252,0,1,0,0
1349,36.125,-40.5,9/10/2025,9/10/2025 00:00:00,2025-09-10,2025-09-10 00:00:00,2025-09-10T00:00:00,2025-09-10T00:00:00Z,2025-09-10T00:00:00-07:00,2025-09-10T00:00:00-04:00,2025,2025-09,2025-09-10,2025-09-10 00:00:00,2025,202509,20250910,20250910000000,20250910235959,20250910235959.5,10,9,Sep,2025,4,Wednesday,37,253,0,1,0,0
1350,36.25,-40.625,9/11/2025,9/11/2025 00:00:00,2025-09-11,2025-09-11 00:00:00,2025-09-11T00:00:00,2025-09-11T00:00:00Z,2025-09-11T00:00:00-07:00,2025-09-11T00:00:00-04:00,2025,2025-09,2025-09-11,2025-09-11 00:00:00,2025,202509,20250911,20250911000000,20250911235959,20250911235959.5,11,9,Sep,2025,5,Thursday,37,254,0,1,0,0
1351,36.375,-40.75,9/12/2025,9/12/2025 00:00:00,2025-09-12,2025-09-12 00:00:00,2025-09-12T00:00:00,2025-09-12T00:00:00Z,2025-09-12T00:00:00-07:00,2025-09-12T00:00:00-04:00,2025,2025-09,2025-09-12,2025-09-12 00:00:00,2025,202509,20250912,20250912000000,20250912235959,20250912235959.5,12,9,Sep,2025,6,Friday,37,255,0,1,0,0
1352,36.5,-40.875,9/13/2025,9/13/2025 00:00:00,2025-09-13,2025-09-13 00:00:00,2025-09-13T00:00:00,2025-09-13T00:00:00Z,2025-09-13T00:00:00-07:00,2025-09-13T00:00:00-04:00,2025,2025-09,2025-09-13,2025-09-13 00:00:00,2025,202509,20250913,20250913000000,20250913235959,20250913235959.5,13,9,Sep,2025,7,Saturday,37,256,0,1,0,0
1353,36.75,-41,9/14/2025,9/14/2025 00:00:00,2025-09-14,2025-09-14 00:00:00,2025-09-14T00:00:00,2025-09-14T00:00:00Z,2025-09-14T00:00:00-07:00,2025-09-14T00:00:00-04:00,2025,2025-09,2025-09-14,2025-09-14 00:00:00,2025,202509,20250914,20250914000000,20250914235959,20250914235959.5,14,9,Sep,2025,1,Sunday,38,257,0,1,0,0
1354,36.875,-41.125,9/15/2025,9/15/2025 00:00:00,2025-09-15,2025-09-15 00:00:00,2025-09-15T00:00:00,2025-09-15T00:00:00Z,2025-09-15T00:00:00-07:00,2025-09-15T00:00:00-04:00,2025,2025-09,2025-09-15,2025-09-15 00:00:00,2025,202509,20250915,20250915000000,20250915235959,20250915235959.5,15,9,Sep,2025,2,Monday,38,258,0,1,0,0
1355,37,-41.25,9/16/2025,9/16/2025 00:00:00,2025-09-16,2025-09-16 00:00:00,2025-09-16T00:00:00,2025-09-16T00:00:00Z,2025-09-16T00:00:00-07:00,2025-09-16T00:00:00-04:00,2025,2025-09,2025-09-16,2025-09-16 00:00:00,2025,202509,20250916,20250916000000,20250916235959,20250916235959.5,16,9,Sep,2025,3,Tuesday,38,259,0,1,0,0
1356,37.125,-41.375,9/17/2025,9/17/2025 00:00:00,2025-09-17,2025-09-17 00:00:00,2025-09-17T00:00:00,2025-09-17T00:00:00Z,2025-09-17T00:00:00-07:00,2025-09-17T00:00:00-04:00,2025,2025-09,2025-09-17,2025-09-17 00:00:00,2025,202509,20250917,20250917000000,20250917235959,20250917235959.5,17,9,Sep,2025,4,Wednesday,38,260,0,1,0,0
1357,37.25,-41.5,9/18/2025,9/18/2025 00:00:00,2025-09-18,2025-09-18 00:00:00,2025-09-18T00:00:00,2025-09-18T00:00:00Z,2025-09-18T00:00:00-07:00,2025-09-18T00:00:00-04:00,2025,2025-09,2025-09-18,2025-09-18 00:00:00,2025,202509,20250918,20250918000000,20250918235959,20250918235959.5,18,9,Sep,2025,5,Thursday,38,261,0,1,0,0
1358,37.375,-41.625,9/19/2025,9/19/2025 00:00:00,2025-09-19,2025-09-19 00:00:00,2025-09-19T00:00:00,2025-09-19T00:00:00Z,2025-09-19T00:00:00-07:00,2025-09-19T00:00:00-04:00,2025,2025-09,2025-09-19,2025-09-19 00:00:00,2025,202509,20250919,20250919000000,20250919235959,20250919235959.5,19,9,Sep,2025,6,Friday,38,262,0,1,0,0
1359,37.5,-41.75,9/20/2025,9/20/2025 00:00:00,2025-09-20,2025-09-20 00:00:00,2025-09-20T00:00:00,2025-09-20T00:00:00Z,2025-09-20T00:00:00-07:00,2025-09-20T00:00:00-04:00,2025,2025-09,2025-09-20,2025-09-20 00:00:00,2025,202509,20250920,20250920000000,20250920235959,20250920235959.5,20,9,Sep,2025,7,Saturday,38,263,0,1,0,0
1360,37.75,-41.875,9/21/2025,9/21/2025 00:00:00,2025-09-21,2025-09-21 00:00:00,2025-09-21T00:00:00,2025-09-21T00:00:00Z,2025-09-21T00:00:00-07:00,2025-09-21T00:00:00-04:00,2025,2025-09,2025-09-21,2025-09-21 00:00:00,2025,202509,20250921,20250921000000,20250921235959,20250921235959.5,21,9,Sep,2025,1,Sunday,39,264,0,1,0,0
